survey_title,Acropora.Arborescent.Staghorn,Acropora.Bottlebrush,Acropora.Branching.Other,Acropora.corymbose.other,Acropora.digitate,Acropora.millepora,Acropora.table,Acropora.tenuis,Anemone,Articulate.Clacareous,Astreopora,Canopy.forming,Clams,Columnar,Coralline.Algae,COT,Diploastrea,Echinopora,Encrusting,Feather.stars,Fire.Coral.Encrusting,Fire.Coral.Massive,Flower.like.Massive,Foliose.Lettuce.like.other.,Foliose.Plate.like.other.,Fundiidae.free.living,Goniastrea,Laminate,Leptoria,Lobophyllia,Marker.Dumbbells,Marker.Sphere.Tree,Massive.other,Mix.algea.sediment,Mix.algea_sponge,Mobile.other,Montipora,Other.Alga,other.Branching.Non.acropora.Arborescent,other.Branching.Non.acropora.Coarse,other.Branching.Non.acropora.fine,Pachyseris,Platygyra,Pocillopora.acuta,Pocillopora.damicornis,Pocillopora.eydouxi,Pocillopora.other,Pocillopora.verrucosa,Porites.massive,Rubble.Consolidate,Rubble.loose,Sand,Sea.cucumber,Seriatopora.hystrix,Sheet.like.membraneous,Soft.Coral.Branching,Soft.coral.Fan,Soft.coral.Massive,Soft.coral.organ.pipe,Soft.coral.other,Soft.coral.Whip,Sponge.Crust,Sponge.Erect,Sponge.hollow,Sponge.Massive,Sponge.Other,Starfish.,Stylophora.pistillata,Turf,Unidentifiable,Water,Zoanthid,date.(UTC),year,reef,reef_pooled,site,habitat,zone,site_latitude,site_longitude,plot,cluster,survey_id,site_id,date
CBHE_BA2D_P2_202305_42,10.9047619,0.047619048,0.476190476,2.095238095,0.047619048,0,0.380952381,0,0.0,0.047619048,0.333333333,0.0,0.095238095,0.0,0.666666667,0,0.0,0.238095238,5.666666667,0.0,0,0.0,0.095238095,0.0,0.666666667,0.095238095,0.142857143,0.0,0.047619048,0.285714286,0.666666667,0.428571429,0.428571429,0,0,0.0,20.61904762,0.0,0.0,0.380952381,0,0.047619048,0.0,0.0,0.0,0.0,0.0,0.047619048,0.285714286,0.285714286,0.571428571,2.047619048,0.0,1.142857143,0.047619048,1.952380952,0.047619048,0.80952381,0.0,0.047619048,0.0,0.0,0.428571429,0.047619048,0.0,0.0,0,0.047619048,47.0952381,0.19047619,0.0,0.0,2023-05-01T10:00:00+0000,2023,CBHE,CBHE,BA2,BA,D,-23.44764618,151.9578134,2,CB,86214,17885,202305
CBHE_BA2D_P3_202105_42,38.29268293,0.87804878,0.243902439,2.634146341,0.292682927,0,0.682926829,0,0.0,0.097560976,0.341463415,0.195121951,0.0,0.0,0.682926829,0,0.0,0.097560976,2.926829268,0.097560976,0,0.0,0.048780488,0.048780488,0.390243902,0.292682927,0.048780488,0.0,0.0,0.048780488,0.536585366,0.048780488,0.780487805,0,0,0.0,11.95121951,0.0,0.146341463,0.585365854,0,0.0,0.048780488,0.0,0.048780488,0.0,0.0,0.0,0.243902439,0.243902439,0.585365854,1.756097561,0.0,1.219512195,0.097560976,0.926829268,0.243902439,0.682926829,0.0,0.0,0.048780488,0.0,0.048780488,0.0,0.097560976,0.0,0,0.0,31.31707317,0.0,0.0,0.0,2021-05-01T10:00:00+0000,2021,CBHE,CBHE,BA2,BA,D,-23.44764618,151.9578134,3,CB,84093,17885,202105
CBHE_BA2D_P3_202205_42,46.43902439,0.195121951,0.634146341,1.56097561,0.097560976,0,0.243902439,0,0.0,0.292682927,0.0,0.390243902,0.0,0.0,0.243902439,0,0.0,0.146341463,1.609756098,0.0,0,0.0,0.146341463,0.048780488,0.390243902,0.43902439,0.048780488,0.0,0.0,0.0,0.292682927,0.487804878,0.097560976,0,0,0.0,8.87804878,0.0,0.0,0.341463415,0,0.097560976,0.048780488,0.048780488,0.0,0.0,0.0,0.0,0.390243902,0.0,0.048780488,1.365853659,0.048780488,0.634146341,0.048780488,3.024390244,0.097560976,0.341463415,0.0,0.0,0.0,0.243902439,0.390243902,0.0,0.048780488,0.0,0,0.0,30.0,0.097560976,0.0,0.0,2022-05-01T10:00:00+0000,2022,CBHE,CBHE,BA2,BA,D,-23.44764618,151.9578134,3,CB,84871,17885,202205
CBHE_BA2D_P3_202305_42,54.0,0.428571429,0.428571429,1.857142857,0.095238095,0,0.095238095,0,0.0,0.047619048,0.095238095,0.142857143,0.0,0.0,0.714285714,0,0.047619048,0.142857143,2.619047619,0.0,0,0.0,0.0,0.0,0.142857143,0.238095238,0.047619048,0.0,0.0,0.095238095,0.19047619,0.19047619,0.047619048,0,0,0.0,7.333333333,0.0,0.285714286,0.380952381,0,0.095238095,0.095238095,0.0,0.047619048,0.0,0.0,0.0,0.238095238,0.0,0.619047619,3.857142857,0.0,0.666666667,0.0,1.238095238,0.095238095,1.0,0.0,0.047619048,0.047619048,0.0,0.238095238,0.0,0.0,0.0,0,0.0,22.04761905,0.0,0.0,0.0,2023-05-01T10:00:00+0000,2023,CBHE,CBHE,BA2,BA,D,-23.44764618,151.9578134,3,CB,86215,17885,202305
CBHE_BA2D_P4_202105_42,10.61904762,1.523809524,0.619047619,5.428571429,0.142857143,0,2.80952381,0,0.0,0.19047619,0.428571429,0.047619048,0.0,0.047619048,2.142857143,0,0.238095238,1.476190476,4.571428571,0.0,0,0.0,0.047619048,0.0,0.761904762,0.142857143,0.238095238,0.0,0.047619048,1.19047619,0.380952381,0.333333333,0.285714286,0,0,0.238095238,20.33333333,0.0,0.095238095,0.523809524,0,0.095238095,0.047619048,0.047619048,0.095238095,0.0,0.0,0.047619048,1.047619048,0.047619048,0.238095238,0.476190476,0.0,3.238095238,0.333333333,2.714285714,0.0,1.523809524,0.0,0.047619048,0.0,0.0,0.238095238,0.047619048,0.0,0.0,0,0.19047619,34.61904762,0.0,0.0,0.0,2021-05-01T10:00:00+0000,2021,CBHE,CBHE,BA2,BA,D,-23.44764618,151.9578134,4,CB,84094,17885,202105
CBHE_BA2D_P4_202205_42,10.52380952,1.333333333,0.523809524,4.19047619,0.047619048,0,0.952380952,0,0.0,0.857142857,0.0,0.285714286,0.047619048,0.0,0.714285714,0,0.0,0.142857143,7.333333333,0.0,0,0.0,0.0,0.047619048,0.857142857,0.428571429,0.19047619,0.0,0.047619048,2.238095238,0.428571429,0.428571429,0.80952381,0,0,0.047619048,20.9047619,0.0,0.0,0.238095238,0,0.047619048,0.19047619,0.047619048,0.142857143,0.0,0.0,0.047619048,3.285714286,0.0,0.0,0.238095238,0.0,1.857142857,0.238095238,3.285714286,0.142857143,1.333333333,0.0,0.0,0.047619048,0.19047619,0.142857143,0.0,0.0,0.0,0,0.047619048,35.04761905,0.047619048,0.0,0.0,2022-05-01T10:00:00+0000,2022,CBHE,CBHE,BA2,BA,D,-23.44764618,151.9578134,4,CB,84872,17885,202205
CBHE_BA2D_P4_202305_42,16.23809524,0.761904762,0.761904762,5.714285714,0.0,0,0.666666667,0,0.0,0.142857143,0.142857143,0.142857143,0.0,0.095238095,0.761904762,0,0.0,0.0,4.80952381,0.047619048,0,0.0,0.047619048,0.0,0.619047619,0.380952381,0.19047619,0.0,0.0,1.761904762,0.047619048,0.285714286,0.047619048,0,0,0.047619048,23.04761905,0.0,0.476190476,0.095238095,0,0.095238095,0.047619048,0.0,0.285714286,0.0,0.0,0.047619048,2.142857143,0.0,0.0,0.666666667,0.0,1.142857143,0.142857143,2.047619048,0.142857143,1.238095238,0.0,0.0,0.047619048,0.0,0.476190476,0.0,0.0,0.0,0,0.142857143,34.0,0.0,0.0,0.0,2023-05-01T10:00:00+0000,2023,CBHE,CBHE,BA2,BA,D,-23.44764618,151.9578134,4,CB,86216,17885,202305
CBHE_BA2S_P1_202105_42,11.28571429,0.80952381,1.238095238,11.95238095,0.666666667,0,13.47619048,0,0.0,0.523809524,0.0,0.095238095,0.0,0.0,8.476190476,0,0.0,0.238095238,1.333333333,0.0,0,0.0,0.095238095,0.047619048,0.285714286,0.0,0.142857143,0.0,0.047619048,0.523809524,0.142857143,0.857142857,0.857142857,0,0,0.19047619,5.095238095,0.0,0.380952381,0.476190476,0,0.0,0.095238095,0.047619048,0.285714286,0.0,0.047619048,0.380952381,0.238095238,0.0,0.142857143,0.238095238,0.047619048,0.952380952,0.0,2.142857143,0.0,1.666666667,0.0,0.0,0.047619048,0.142857143,0.0,0.0,0.0,0.0,0,0.19047619,34.0,0.047619048,0.0,0.047619048,2021-05-01T10:00:00+0000,2021,CBHE,CBHE,BA2,BA,S,-23.44764618,151.9578134,1,CB,84095,17885,202105
CBHE_BA2S_P1_202205_42,16.95238095,0.476190476,1.19047619,10.61904762,0.523809524,0,13.0952381,0,0.0,0.285714286,0.047619048,0.142857143,0.047619048,0.0,5.523809524,0,0.380952381,0.19047619,1.238095238,0.0,0,0.0,0.523809524,0.0,0.666666667,0.047619048,0.047619048,0.047619048,0.047619048,0.380952381,0.095238095,0.095238095,0.380952381,0,0,0.047619048,3.523809524,0.0,0.0,0.19047619,0,0.047619048,0.095238095,0.0,0.380952381,0.0,0.0,0.285714286,0.428571429,0.095238095,0.047619048,0.142857143,0.0,1.047619048,0.095238095,1.80952381,0.0,1.047619048,0.0,0.285714286,0.0,0.047619048,0.0,0.0,0.0,0.0,0,0.142857143,37.0952381,0.095238095,0.0,0.0,2022-05-01T10:00:00+0000,2022,CBHE,CBHE,BA2,BA,S,-23.44764618,151.9578134,1,CB,84873,17885,202205
CBHE_BA2S_P1_202305_42,17.19047619,2.142857143,0.857142857,7.571428571,0.380952381,0,8.714285714,0,0.0,0.333333333,0.047619048,0.142857143,0.0,0.0,1.904761905,0,0.0,0.047619048,2.047619048,0.0,0,0.0,0.571428571,0.0,0.476190476,0.142857143,0.0,0.19047619,0.047619048,0.095238095,0.238095238,0.047619048,0.142857143,0,0,0.0,3.857142857,0.0,0.095238095,0.142857143,0,0.047619048,0.047619048,0.047619048,0.476190476,0.0,0.0,0.333333333,0.619047619,0.047619048,0.142857143,0.714285714,0.0,0.619047619,0.0,2.19047619,0.095238095,2.095238095,0.0,0.142857143,0.047619048,0.19047619,0.095238095,0.0,0.047619048,0.0,0,0.19047619,44.0952381,0.0,0.285714286,0.0,2023-05-01T10:00:00+0000,2023,CBHE,CBHE,BA2,BA,S,-23.44764618,151.9578134,1,CB,86217,17885,202305
CBHE_BA2S_P2_202105_42,1.666666667,0.333333333,0.933333333,11.53333333,0.666666667,0,18.66666667,0,0.0,0.2,0.0,0.0,0.0,0.066666667,8.933333333,0,0.066666667,0.133333333,3.2,0.2,0,0.0,0.066666667,0.066666667,0.4,0.0,0.0,0.133333333,0.2,0.266666667,0.2,0.266666667,0.466666667,0,0,0.266666667,5.866666667,0.0,0.0,0.266666667,0,0.0,0.066666667,0.0,0.266666667,0.0,0.0,0.4,0.2,0.0,0.066666667,0.0,0.0,1.133333333,0.0,3.066666667,0.0,1.133333333,0.0,0.0,0.0,0.0,0.066666667,0.0,0.0,0.0,0,0.2,38.13333333,0.2,0.0,0.0,2021-05-01T10:00:00+0000,2021,CBHE,CBHE,BA2,BA,S,-23.44764618,151.9578134,2,CB,84096,17885,202105
CBHE_BA2S_P2_202205_42,5.666666667,0.666666667,1.285714286,8.80952381,0.333333333,0,19.42857143,0,0.0,0.666666667,0.0,0.142857143,0.142857143,0.0,5.857142857,0,0.476190476,0.238095238,2.095238095,0.047619048,0,0.0,0.095238095,0.0,0.476190476,0.142857143,0.19047619,0.0,0.19047619,0.238095238,0.523809524,0.142857143,0.285714286,0,0,0.142857143,6.047619048,0.0,0.0,0.428571429,0,0.047619048,0.571428571,0.047619048,0.666666667,0.0,0.0,0.19047619,0.19047619,0.142857143,0.0,0.095238095,0.0,0.952380952,0.0,3.523809524,0.0,0.80952381,0.0,0.142857143,0.0,0.0,0.0,0.0,0.0,0.0,0,0.047619048,37.42857143,0.333333333,0.047619048,0.0,2022-05-01T10:00:00+0000,2022,CBHE,CBHE,BA2,BA,S,-23.44764618,151.9578134,2,CB,84874,17885,202205
CBHE_BA2S_P2_202305_42,7.380952381,1.571428571,1.619047619,10.95238095,1.0,0,19.85714286,0,0.0,1.428571429,0.0,0.428571429,0.0,0.0,3.523809524,0,0.095238095,0.238095238,1.904761905,0.0,0,0.0,0.285714286,0.0,0.619047619,0.095238095,0.047619048,0.19047619,0.238095238,0.19047619,0.380952381,0.238095238,0.285714286,0,0,0.380952381,5.380952381,0.0,0.047619048,0.428571429,0,0.047619048,0.142857143,0.0,0.80952381,0.047619048,0.0,0.428571429,0.095238095,0.0,0.095238095,0.142857143,0.0,0.714285714,0.0,2.952380952,0.047619048,1.619047619,0.0,0.0,0.0,0.047619048,0.047619048,0.0,0.0,0.0,0,0.19047619,33.66666667,0.095238095,0.0,0.0,2023-05-01T10:00:00+0000,2023,CBHE,CBHE,BA2,BA,S,-23.44764618,151.9578134,2,CB,86218,17885,202305
CBHE_BA2S_P3_202105_42,7.6,0.971428571,0.8,11.31428571,0.971428571,0,12.4,0,0.0,0.171428571,0.0,0.171428571,0.0,0.0,6.685714286,0,0.0,0.4,1.028571429,0.0,0,0.0,0.0,0.057142857,0.285714286,0.171428571,0.0,0.0,0.0,0.057142857,0.457142857,0.057142857,0.171428571,0,0,0.171428571,2.342857143,0.0,0.114285714,0.285714286,0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.342857143,0.0,0.228571429,0.057142857,0.0,0.971428571,0.0,2.114285714,0.0,0.857142857,0.0,0.0,0.0,0.0,0.057142857,0.0,0.0,0.0,0,0.171428571,47.65714286,0.0,0.057142857,0.0,2021-05-01T10:00:00+0000,2021,CBHE,CBHE,BA2,BA,S,-23.44764618,151.9578134,3,CB,84097,17885,202105
CBHE_BA2S_P3_202205_42,15.46341463,1.365853659,0.926829268,9.414634146,0.341463415,0,10.58536585,0,0.0,0.341463415,0.097560976,0.146341463,0.048780488,0.0,5.512195122,0,0.0,0.195121951,1.219512195,0.0,0,0.0,0.292682927,0.0,0.731707317,0.097560976,0.0,0.097560976,0.0,0.87804878,0.292682927,0.341463415,0.341463415,0,0,0.146341463,4.195121951,0.0,0.146341463,0.048780488,0,0.0,0.146341463,0.048780488,0.390243902,0.0,0.0,0.341463415,0.097560976,0.048780488,0.097560976,0.0,0.0,1.219512195,0.0,1.219512195,0.0,1.219512195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,41.85365854,0.048780488,0.0,0.0,2022-05-01T10:00:00+0000,2022,CBHE,CBHE,BA2,BA,S,-23.44764618,151.9578134,3,CB,84875,17885,202205
CBHE_BA2S_P3_202305_42,19.04761905,2.285714286,0.904761905,7.428571429,0.523809524,0,11.52380952,0,0.0,0.0,0.0,0.095238095,0.0,0.0,2.142857143,0,0.047619048,0.761904762,2.0,0.0,0,0.0,0.285714286,0.0,0.238095238,0.095238095,0.0,0.142857143,0.0,0.047619048,0.285714286,0.095238095,0.047619048,0,0,0.333333333,3.857142857,0.0,0.0,0.047619048,0,0.095238095,0.0,0.0,0.19047619,0.0,0.0,0.285714286,0.142857143,0.0,0.0,0.285714286,0.0,0.476190476,0.095238095,1.428571429,0.047619048,1.571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.142857143,42.85714286,0.047619048,0.047619048,0.047619048,2023-05-01T10:00:00+0000,2023,CBHE,CBHE,BA2,BA,S,-23.44764618,151.9578134,3,CB,86219,17885,202305
CBHE_BA2S_P4_202105_42,8.146341463,0.829268293,0.780487805,10.09756098,0.487804878,0,8.341463415,0,0.0,0.097560976,0.243902439,0.0,0.048780488,0.0,9.219512195,0,0.0,0.097560976,3.12195122,0.0,0,0.0,0.048780488,0.0,0.195121951,0.097560976,0.048780488,0.0,0.048780488,0.536585366,0.292682927,0.0,0.585365854,0,0,0.097560976,5.268292683,0.0,0.048780488,0.097560976,0,0.0,0.097560976,0.097560976,0.390243902,0.0,0.0,0.731707317,0.146341463,0.048780488,0.292682927,0.243902439,0.0,1.073170732,0.0,1.170731707,0.0,1.219512195,0.0,0.146341463,0.0,0.097560976,0.0,0.0,0.0,0.0,0,0.048780488,45.17073171,0.146341463,0.0,0.0,2021-05-01T10:00:00+0000,2021,CBHE,CBHE,BA2,BA,S,-23.44764618,151.9578134,4,CB,84098,17885,202105
CBHE_BA2S_P4_202205_42,14.0952381,1.0,1.428571429,9.523809524,0.333333333,0,6.0,0,0.0,0.047619048,0.047619048,0.142857143,0.047619048,0.0,3.571428571,0,0.0,0.047619048,2.952380952,0.047619048,0,0.0,0.142857143,0.0,0.714285714,0.047619048,0.095238095,0.0,0.285714286,0.285714286,0.333333333,0.571428571,0.238095238,0,0,0.095238095,6.238095238,0.0,0.19047619,0.142857143,0,0.0,0.095238095,0.047619048,0.476190476,0.0,0.0,0.476190476,0.285714286,0.19047619,0.952380952,0.238095238,0.0,1.238095238,0.0,1.333333333,0.0,1.047619048,0.0,0.047619048,0.0,0.0,0.0,0.0,0.047619048,0.0,0,0.238095238,44.61904762,0.0,0.0,0.0,2022-05-01T10:00:00+0000,2022,CBHE,CBHE,BA2,BA,S,-23.44764618,151.9578134,4,CB,84876,17885,202205
CBHE_BA2S_P4_202305_42,17.0952381,1.142857143,1.666666667,8.523809524,0.857142857,0,5.904761905,0,0.0,0.285714286,0.0,0.095238095,0.0,0.0,5.285714286,0,0.0,0.19047619,1.761904762,0.0,0,0.0,0.285714286,0.047619048,0.333333333,0.095238095,0.047619048,0.0,0.0,0.095238095,0.142857143,0.285714286,0.571428571,0,0,0.047619048,5.666666667,0.0,0.0,0.285714286,0,0.0,0.047619048,0.0,0.571428571,0.0,0.0,0.857142857,0.238095238,0.0,0.142857143,0.428571429,0.0,0.857142857,0.0,2.904761905,0.0,0.857142857,0.0,0.0,0.0,0.047619048,0.0,0.047619048,0.047619048,0.0,0,0.571428571,41.52380952,0.095238095,0.047619048,0.0,2023-05-01T10:00:00+0000,2023,CBHE,CBHE,BA2,BA,S,-23.44764618,151.9578134,4,CB,86220,17885,202305
CBHE_FL1S_P1_202105_42,31.38095238,0.285714286,0.380952381,3.095238095,0.142857143,0,2.619047619,0,0.0,0.047619048,0.19047619,0.0,0.0,0.0,5.428571429,0,0.047619048,0.857142857,2.333333333,0.0,0,0.0,0.047619048,0.0,0.285714286,0.0,0.142857143,0.0,0.142857143,0.952380952,0.428571429,0.19047619,0.80952381,0,0,0.047619048,12.9047619,0.0,0.047619048,0.095238095,0,0.238095238,0.619047619,0.0,0.047619048,0.0,0.0,0.238095238,0.285714286,0.0,0.19047619,0.0,0.0,0.142857143,0.142857143,0.285714286,0.047619048,0.285714286,0.0,0.095238095,0.0,0.095238095,0.333333333,0.19047619,0.0,0.0,0,0.19047619,33.61904762,0.047619048,0.0,0.0,2021-05-01T10:00:00+0000,2021,CBHE,CBHE,FL1,FL,S,-23.44764618,151.9578134,1,CB,84099,17885,202105
CBHE_FL1S_P1_202205_42,26.57142857,0.285714286,0.19047619,2.523809524,0.142857143,0,2.0,0,0.0,0.047619048,0.0,0.0,0.047619048,0.095238095,4.095238095,0,0.0,0.761904762,1.857142857,0.0,0,0.0,0.19047619,0.142857143,0.952380952,0.0,0.285714286,0.095238095,0.142857143,0.619047619,0.19047619,0.047619048,1.0,0,0,0.0,13.85714286,0.0,0.428571429,0.333333333,0,0.0,0.142857143,0.0,0.095238095,0.047619048,0.0,0.047619048,0.285714286,0.238095238,0.0,0.047619048,0.0,0.238095238,0.0,0.238095238,0.0,1.0,0.0,0.0,0.0,0.0,0.095238095,0.0,0.0,0.0,0,0.238095238,40.33333333,0.047619048,0.0,0.0,2022-05-01T10:00:00+0000,2022,CBHE,CBHE,FL1,FL,S,-23.44764618,151.9578134,1,CB,84877,17885,202205
CBHE_FL1S_P1_202305_42,25.80952381,0.142857143,0.142857143,2.047619048,0.095238095,0,0.476190476,0,0.0,0.095238095,0.047619048,0.0,0.047619048,0.0,6.238095238,0,0.0,0.904761905,2.047619048,0.0,0,0.0,0.095238095,0.047619048,1.047619048,0.0,0.047619048,0.047619048,0.0,0.095238095,0.095238095,0.238095238,0.714285714,0,0,0.047619048,6.666666667,0.0,0.238095238,1.0,0,0.047619048,0.523809524,0.0,0.0,0.0,0.0,0.047619048,0.571428571,0.952380952,0.761904762,0.095238095,0.0,0.333333333,0.047619048,0.523809524,0.0,0.666666667,0.0,0.0,0.0,0.142857143,0.333333333,0.0,0.047619048,0.0,0,0.285714286,46.14285714,0.0,0.0,0.0,2023-05-01T10:00:00+0000,2023,CBHE,CBHE,FL1,FL,S,-23.44764618,151.9578134,1,CB,86221,17885,202305
CBHE_FL1S_P2_202105_42,35.23809524,0.142857143,0.333333333,2.238095238,0.095238095,0,2.285714286,0,0.0,0.0,0.142857143,0.095238095,0.0,0.0,2.095238095,0,0.0,1.380952381,1.523809524,0.0,0,0.0,0.142857143,0.142857143,0.238095238,0.0,0.0,0.0,0.238095238,0.142857143,0.428571429,0.952380952,0.619047619,0,0,0.142857143,13.47619048,0.0,0.142857143,0.095238095,0,0.0,0.095238095,0.0,0.047619048,0.0,0.0,0.095238095,0.142857143,0.19047619,0.095238095,0.0,0.0,0.0,0.0,0.095238095,0.0,1.428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.047619048,0.0,0,0.142857143,35.04761905,0.19047619,0.0,0.047619048,2021-05-01T10:00:00+0000,2021,CBHE,CBHE,FL1,FL,S,-23.44764618,151.9578134,2,CB,84100,17885,202105
CBHE_FL1S_P2_202205_42,32.14285714,0.333333333,0.238095238,1.523809524,0.095238095,0,1.666666667,0,0.0,0.047619048,0.095238095,0.0,0.095238095,0.047619048,0.428571429,0,0.0,0.333333333,0.714285714,0.0,0,0.0,0.142857143,0.047619048,1.19047619,0.047619048,0.142857143,0.047619048,0.0,0.0,0.476190476,0.238095238,0.380952381,0,0,0.095238095,13.47619048,0.0,0.238095238,0.714285714,0,0.047619048,0.047619048,0.0,0.0,0.0,0.0,0.0,0.666666667,0.142857143,0.80952381,0.095238095,0.0,0.0,0.095238095,0.142857143,0.0,1.714285714,0.0,0.0,0.0,0.0,0.095238095,0.0,0.095238095,0.0,0,0.142857143,40.9047619,0.0,0.0,0.0,2022-05-01T10:00:00+0000,2022,CBHE,CBHE,FL1,FL,S,-23.44764618,151.9578134,2,CB,84878,17885,202205
CBHE_FL1S_P2_202305_42,38.33333333,0.523809524,0.095238095,0.761904762,0.666666667,0,0.19047619,0,0.0,0.047619048,0.333333333,0.0,0.047619048,0.0,0.904761905,0,0.047619048,0.380952381,0.523809524,0.0,0,0.0,0.0,0.0,1.80952381,0.142857143,0.0,0.0,0.047619048,0.19047619,0.142857143,0.047619048,0.619047619,0,0,0.380952381,8.761904762,0.0,0.0,0.952380952,0,0.142857143,0.238095238,0.0,0.142857143,0.095238095,0.0,0.047619048,0.142857143,0.285714286,1.666666667,0.571428571,0.0,0.142857143,0.047619048,1.142857143,0.0,1.666666667,0.0,0.0,0.0,0.0,0.428571429,0.0,0.0,0.0,0,0.095238095,37.19047619,0.0,0.0,0.0,2023-05-01T10:00:00+0000,2023,CBHE,CBHE,FL1,FL,S,-23.44764618,151.9578134,2,CB,86222,17885,202305
CBHE_FL1S_P3_202105_42,41.28571429,0.761904762,0.952380952,2.714285714,0.380952381,0,1.571428571,0,0.0,0.0,0.047619048,0.0,0.0,0.0,1.714285714,0,0.0,0.714285714,1.523809524,0.0,0,0.0,0.0,0.0,0.19047619,0.0,0.523809524,0.0,0.0,0.857142857,0.19047619,0.0,0.666666667,0,0,0.095238095,7.142857143,0.0,0.047619048,0.047619048,0,0.0,0.095238095,0.0,0.0,0.0,0.0,0.047619048,0.047619048,0.571428571,0.095238095,0.0,0.0,0.095238095,0.047619048,0.142857143,0.0,0.380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,37.0,0.047619048,0.0,0.0,2021-05-01T10:00:00+0000,2021,CBHE,CBHE,FL1,FL,S,-23.44764618,151.9578134,3,CB,84101,17885,202105
CBHE_FL1S_P3_202205_42,37.42857143,1.238095238,0.619047619,2.285714286,0.523809524,0,0.380952381,0,0.0,0.047619048,0.380952381,0.0,0.095238095,0.047619048,0.857142857,0,0.047619048,0.333333333,2.0,0.0,0,0.0,0.238095238,0.0,0.619047619,0.19047619,0.380952381,0.0,0.047619048,0.333333333,0.285714286,0.428571429,0.952380952,0,0,0.095238095,6.380952381,0.0,0.095238095,0.19047619,0,0.095238095,0.285714286,0.0,0.0,0.0,0.0,0.047619048,0.285714286,2.761904762,0.285714286,0.0,0.0,0.142857143,0.047619048,0.142857143,0.0,0.380952381,0.0,0.047619048,0.0,0.0,0.142857143,0.047619048,0.0,0.0,0,0.047619048,38.47619048,0.238095238,0.0,0.0,2022-05-01T10:00:00+0000,2022,CBHE,CBHE,FL1,FL,S,-23.44764618,151.9578134,3,CB,84879,17885,202205
CBHE_FL1S_P3_202305_42,27.52380952,1.666666667,0.761904762,3.80952381,0.142857143,0,0.380952381,0,0.0,0.19047619,0.19047619,0.0,0.095238095,0.047619048,3.238095238,0,0.0,0.380952381,1.285714286,0.0,0,0.0,0.0,0.0,0.19047619,0.095238095,0.619047619,0.0,0.047619048,1.095238095,0.19047619,0.333333333,1.666666667,0,0,0.142857143,5.952380952,0.0,0.428571429,0.285714286,0,0.0,0.095238095,0.0,0.0,0.0,0.0,0.0,0.428571429,1.0,0.571428571,0.047619048,0.0,0.238095238,0.0,0.19047619,0.0,1.19047619,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0,0.19047619,44.95238095,0.0,0.0,0.0,2023-05-01T10:00:00+0000,2023,CBHE,CBHE,FL1,FL,S,-23.44764618,151.9578134,3,CB,86223,17885,202305
CBHE_FL1S_P4_202105_42,22.0,0.195121951,0.536585366,2.292682927,0.341463415,0,0.195121951,0,0.0,0.0,0.536585366,0.0,0.048780488,0.0,4.292682927,0,0.048780488,0.341463415,0.780487805,0.0,0,0.0,0.048780488,0.048780488,0.048780488,0.0,0.097560976,0.0,0.0,0.341463415,0.195121951,0.0,0.195121951,0,0,0.048780488,2.390243902,0.0,0.292682927,0.048780488,0,0.0,0.0,0.0,0.048780488,0.048780488,0.0,0.0,0.097560976,1.170731707,0.390243902,0.0,0.0,0.0,0.0,0.097560976,0.0,0.292682927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.097560976,62.34146341,0.048780488,0.0,0.0,2021-05-01T10:00:00+0000,2021,CBHE,CBHE,FL1,FL,S,-23.44764618,151.9578134,4,CB,84102,17885,202105
CBHE_FL1S_P4_202205_42,20.85714286,0.047619048,0.142857143,2.476190476,0.428571429,0,0.142857143,0,0.0,0.0,0.142857143,0.0,0.047619048,0.0,0.904761905,0,0.0,0.047619048,0.523809524,0.0,0,0.0,0.0,0.0,0.238095238,0.19047619,0.0,0.0,0.047619048,0.19047619,0.285714286,0.19047619,0.142857143,0,0,0.095238095,2.238095238,0.0,0.0,0.19047619,0,0.047619048,0.0,0.0,0.047619048,0.0,0.0,0.0,0.095238095,3.952380952,1.0,0.047619048,0.0,0.047619048,0.0,0.095238095,0.0,0.666666667,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0,0.047619048,64.0,0.047619048,0.0,0.0,2022-05-01T10:00:00+0000,2022,CBHE,CBHE,FL1,FL,S,-23.44764618,151.9578134,4,CB,84880,17885,202205
