Year,Location,Site,Percent_Cover
2005,LTER 3 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 3,12.666666666666666
2005,LTER 3 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 3,12.9
2005,LTER 3 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 3,14.299999999999999
2005,LTER 3 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 3,12.266666666666666
2005,LTER 3 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,LTER 3,11.8
2005,LTER 3 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,LTER 3,8.3
2005,LTER 3 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,LTER 3,16.1
2005,LTER 3 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,LTER 3,6.466666666666668
2005,LTER 3 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,LTER 3,6.800000000000001
2005,LTER 3 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,LTER 3,10.533333333333333
2005,LTER 3 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,LTER 3,18.133333333333336
2005,LTER 3 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,LTER 3,14.7
2005,LTER 3 Outer 17 m Coral Transect Pole 1-2 Quadrat 1,LTER 3,4.55
2005,LTER 3 Outer 17 m Coral Transect Pole 1-2 Quadrat 2,LTER 3,3.933333333333333
2005,LTER 3 Outer 17 m Coral Transect Pole 1-2 Quadrat 3,LTER 3,7.333333333333333
2005,LTER 3 Outer 17 m Coral Transect Pole 1-2 Quadrat 4,LTER 3,4.2
2005,LTER 3 Outer 17 m Coral Transect Pole 1-2 Quadrat 5,LTER 3,12.3
2005,LTER 3 Outer 17 m Coral Transect Pole 1-2 Quadrat 7,LTER 3,5.4
2005,LTER 3 Outer 17 m Coral Transect Pole 1-2 Quadrat 8,LTER 3,21.9
2005,LTER 3 Outer 17 m Coral Transect Pole 2-3 Quadrat 1,LTER 3,21.35
2005,LTER 3 Outer 17 m Coral Transect Pole 2-3 Quadrat 2,LTER 3,20.349999999999998
2005,LTER 3 Outer 17 m Coral Transect Pole 2-3 Quadrat 3,LTER 3,4.85
2005,LTER 3 Outer 17 m Coral Transect Pole 2-3 Quadrat 4,LTER 3,9.85
2005,LTER 3 Outer 17 m Coral Transect Pole 2-3 Quadrat 5,LTER 3,12.9
2005,LTER 3 Outer 17 m Coral Transect Pole 2-3 Quadrat 6,LTER 3,7.5
2005,LTER 3 Outer 17 m Coral Transect Pole 2-3 Quadrat 7,LTER 3,4.8999999999999995
2005,LTER 3 Outer 17 m Coral Transect Pole 2-3 Quadrat 8,LTER 3,10.6
2005,LTER 3 Outer 17 m Coral Transect Pole 3-4 Quadrat 1,LTER 3,17.4
2005,LTER 3 Outer 17 m Coral Transect Pole 3-4 Quadrat 2,LTER 3,8.2
2005,LTER 3 Outer 17 m Coral Transect Pole 3-4 Quadrat 3,LTER 3,54.0
2005,LTER 3 Outer 17 m Coral Transect Pole 3-4 Quadrat 4,LTER 3,14.649999999999999
2005,LTER 3 Outer 17 m Coral Transect Pole 3-4 Quadrat 5,LTER 3,7.066666666666666
2005,LTER 3 Outer 17 m Coral Transect Pole 4-5 Quadrat 1,LTER 3,5.949999999999999
2005,LTER 3 Outer 17 m Coral Transect Pole 4-5 Quadrat 2,LTER 3,7.6499999999999995
2005,LTER 3 Outer 17 m Coral Transect Pole 4-5 Quadrat 3,LTER 3,4.8999999999999995
2005,LTER 3 Outer 17 m Coral Transect Pole 4-5 Quadrat 4,LTER 3,3.6999999999999997
2005,LTER 3 Outer 17 m Coral Transect Pole 4-5 Quadrat 5,LTER 3,13.600000000000001
2005,LTER 3 Outer 17 m Coral Transect Pole 4-5 Quadrat 6,LTER 3,12.6
2005,LTER 3 Outer 17 m Coral Transect Pole 4-5 Quadrat 7,LTER 3,4.25
2005,LTER 3 Outer 17 m Coral Transect Pole 4-5 Quadrat 8,LTER 3,4.766666666666667
2005,LTER 3 Outer 17 m Coral Transect Pole 5-6 Quadrat 1,LTER 3,20.76666666666667
2005,LTER 3 Outer 17 m Coral Transect Pole 5-6 Quadrat 2,LTER 3,6.2
2005,LTER 3 Outer 17 m Coral Transect Pole 5-6 Quadrat 3,LTER 3,7.6
2005,LTER 3 Outer 17 m Coral Transect Pole 5-6 Quadrat 4,LTER 3,3.0
2005,LTER 3 Outer 17 m Coral Transect Pole 5-6 Quadrat 5,LTER 3,3.2999999999999994
2005,LTER 3 Outer 17 m Coral Transect Pole 5-6 Quadrat 6,LTER 3,12.350000000000001
2005,LTER 3 Outer 17 m Coral Transect Pole 5-6 Quadrat 7,LTER 3,18.55
2005,LTER 3 Outer 17 m Coral Transect Pole 5-6 Quadrat 8,LTER 3,6.900000000000001
2005,LTER 4 Fringing Reef Coral Transect Pole 1-2 Quadrat 1,LTER 4,10.75
2005,LTER 4 Fringing Reef Coral Transect Pole 1-2 Quadrat 2,LTER 4,12.700000000000001
2005,LTER 4 Fringing Reef Coral Transect Pole 1-2 Quadrat 4,LTER 4,26.2
2005,LTER 4 Fringing Reef Coral Transect Pole 1-2 Quadrat 5,LTER 4,9.3
2005,LTER 4 Fringing Reef Coral Transect Pole 1-2 Quadrat 6,LTER 4,19.2
2005,LTER 4 Fringing Reef Coral Transect Pole 1-2 Quadrat 7,LTER 4,20.9
2005,LTER 4 Fringing Reef Coral Transect Pole 1-2 Quadrat 8,LTER 4,1.2
2005,LTER 4 Fringing Reef Coral Transect Pole 2-3 Quadrat 1,LTER 4,16.2
2005,LTER 4 Fringing Reef Coral Transect Pole 2-3 Quadrat 2,LTER 4,15.55
2005,LTER 4 Fringing Reef Coral Transect Pole 2-3 Quadrat 3,LTER 4,18.8
2005,LTER 4 Fringing Reef Coral Transect Pole 2-3 Quadrat 4,LTER 4,17.2
2005,LTER 4 Fringing Reef Coral Transect Pole 2-3 Quadrat 5,LTER 4,26.3
2005,LTER 4 Fringing Reef Coral Transect Pole 2-3 Quadrat 6,LTER 4,6.833333333333333
2005,LTER 4 Fringing Reef Coral Transect Pole 2-3 Quadrat 7,LTER 4,9.8
2005,LTER 4 Fringing Reef Coral Transect Pole 2-3 Quadrat 8,LTER 4,19.9
2005,LTER 4 Fringing Reef Coral Transect Pole 3-4 Quadrat 1,LTER 4,21.25
2005,LTER 4 Fringing Reef Coral Transect Pole 3-4 Quadrat 2,LTER 4,14.9
2005,LTER 4 Fringing Reef Coral Transect Pole 3-4 Quadrat 3,LTER 4,25.6
2005,LTER 4 Fringing Reef Coral Transect Pole 3-4 Quadrat 4,LTER 4,43.9
2005,LTER 4 Fringing Reef Coral Transect Pole 3-4 Quadrat 5,LTER 4,49.7
2005,LTER 4 Fringing Reef Coral Transect Pole 3-4 Quadrat 6,LTER 4,8.85
2005,LTER 4 Fringing Reef Coral Transect Pole 3-4 Quadrat 7,LTER 4,5.7
2005,LTER 4 Fringing Reef Coral Transect Pole 3-4 Quadrat 8,LTER 4,20.900000000000002
2005,LTER 4 Fringing Reef Coral Transect Pole 4-5 Quadrat 1,LTER 4,21.349999999999998
2005,LTER 4 Fringing Reef Coral Transect Pole 4-5 Quadrat 2,LTER 4,24.55
2005,LTER 4 Fringing Reef Coral Transect Pole 4-5 Quadrat 3,LTER 4,58.2
2005,LTER 4 Fringing Reef Coral Transect Pole 4-5 Quadrat 4,LTER 4,2.9
2005,LTER 4 Fringing Reef Coral Transect Pole 4-5 Quadrat 5,LTER 4,14.75
2005,LTER 4 Fringing Reef Coral Transect Pole 4-5 Quadrat 7,LTER 4,5.4
2005,LTER 4 Fringing Reef Coral Transect Pole 4-5 Quadrat 8,LTER 4,5.75
2005,LTER 4 Fringing Reef Coral Transect Pole 5-6 Quadrat 1,LTER 4,9.5
2005,LTER 4 Fringing Reef Coral Transect Pole 5-6 Quadrat 2,LTER 4,5.4
2005,LTER 4 Fringing Reef Coral Transect Pole 5-6 Quadrat 3,LTER 4,1.1
2005,LTER 4 Fringing Reef Coral Transect Pole 5-6 Quadrat 5,LTER 4,7.5
2005,LTER 4 Fringing Reef Coral Transect Pole 5-6 Quadrat 6,LTER 4,13.4
2005,LTER 4 Fringing Reef Coral Transect Pole 5-6 Quadrat 7,LTER 4,5.7
2005,LTER 4 Fringing Reef Coral Transect Pole 5-6 Quadrat 8,LTER 4,28.0
2005,LTER 4 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 4,24.05
2005,LTER 4 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 4,10.4
2005,LTER 4 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 4,10.9
2005,LTER 4 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 4,9.633333333333333
2005,LTER 4 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 4,11.649999999999999
2005,LTER 4 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 4,8.424999999999999
2005,LTER 4 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,LTER 4,9.5
2005,LTER 4 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,LTER 4,17.8
2005,LTER 4 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,LTER 4,5.725
2005,LTER 4 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,LTER 4,8.625
2005,LTER 4 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,LTER 4,10.333333333333334
2005,LTER 4 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,LTER 4,11.549999999999999
2005,LTER 4 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,LTER 4,11.666666666666666
2005,LTER 4 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,LTER 4,6.8500000000000005
2005,LTER 4 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,LTER 4,23.1
2005,LTER 4 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,LTER 4,5.7250000000000005
2005,LTER 4 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,LTER 4,12.049999999999999
2005,LTER 4 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,LTER 4,12.025
2005,LTER 4 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 4,7.5249999999999995
2005,LTER 4 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 4,6.65
2005,LTER 4 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 4,22.4
2005,LTER 4 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 4,20.7
2005,LTER 4 Outer 10 m Coral Transect Pole 3-4 Quadrat 7,LTER 4,16.2
2005,LTER 4 Outer 10 m Coral Transect Pole 3-4 Quadrat 8,LTER 4,12.4
2005,LTER 4 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 4,12.75
2005,LTER 4 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 4,23.0
2005,LTER 4 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 4,11.45
2005,LTER 4 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 4,20.133333333333333
2005,LTER 4 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 4,48.4
2005,LTER 4 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 4,14.8
2005,LTER 4 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 4,18.3
2005,LTER 4 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 4,14.075
2005,LTER 4 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,LTER 4,9.225
2005,LTER 4 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,LTER 4,16.5
2005,LTER 4 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,LTER 4,12.0
2005,LTER 4 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,LTER 4,20.8
2005,LTER 4 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,LTER 4,7.3999999999999995
2005,LTER 4 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,LTER 4,13.333333333333334
2005,LTER 4 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,LTER 4,12.133333333333333
2005,LTER 4 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,LTER 4,11.966666666666667
2005,LTER 4 Outer 17 m Coral Transect Pole 1-2 Quadrat 1,LTER 4,11.6
2005,LTER 4 Outer 17 m Coral Transect Pole 1-2 Quadrat 2,LTER 4,7.275
2005,LTER 4 Outer 17 m Coral Transect Pole 1-2 Quadrat 3,LTER 4,15.100000000000001
2005,LTER 4 Outer 17 m Coral Transect Pole 1-2 Quadrat 4,LTER 4,16.833333333333332
2005,LTER 4 Outer 17 m Coral Transect Pole 1-2 Quadrat 5,LTER 4,13.299999999999999
2005,LTER 4 Outer 17 m Coral Transect Pole 1-2 Quadrat 6,LTER 4,4.1
2005,LTER 4 Outer 17 m Coral Transect Pole 1-2 Quadrat 7,LTER 4,3.6999999999999997
2005,LTER 4 Outer 17 m Coral Transect Pole 1-2 Quadrat 8,LTER 4,12.65
2005,LTER 4 Outer 17 m Coral Transect Pole 2-3 Quadrat 1,LTER 4,17.950000000000003
2005,LTER 4 Outer 17 m Coral Transect Pole 2-3 Quadrat 2,LTER 4,12.600000000000001
2005,LTER 4 Outer 17 m Coral Transect Pole 2-3 Quadrat 3,LTER 4,6.2
2005,LTER 4 Outer 17 m Coral Transect Pole 2-3 Quadrat 4,LTER 4,18.0
2005,LTER 4 Outer 17 m Coral Transect Pole 2-3 Quadrat 5,LTER 4,9.1
2005,LTER 4 Outer 17 m Coral Transect Pole 2-3 Quadrat 6,LTER 4,0.6
2005,LTER 4 Outer 17 m Coral Transect Pole 2-3 Quadrat 7,LTER 4,6.75
2005,LTER 4 Outer 17 m Coral Transect Pole 2-3 Quadrat 8,LTER 4,16.3
2005,LTER 4 Outer 17 m Coral Transect Pole 3-4 Quadrat 1,LTER 4,16.95
2005,LTER 4 Outer 17 m Coral Transect Pole 3-4 Quadrat 2,LTER 4,9.8
2005,LTER 4 Outer 17 m Coral Transect Pole 3-4 Quadrat 3,LTER 4,27.75
2005,LTER 4 Outer 17 m Coral Transect Pole 3-4 Quadrat 4,LTER 4,10.133333333333333
2005,LTER 4 Outer 17 m Coral Transect Pole 3-4 Quadrat 5,LTER 4,9.700000000000001
2005,LTER 4 Outer 17 m Coral Transect Pole 3-4 Quadrat 6,LTER 4,10.133333333333333
2005,LTER 4 Outer 17 m Coral Transect Pole 3-4 Quadrat 7,LTER 4,10.1
2005,LTER 4 Outer 17 m Coral Transect Pole 4-5 Quadrat 2,LTER 4,7.05
2005,LTER 4 Outer 17 m Coral Transect Pole 4-5 Quadrat 3,LTER 4,18.0
2005,LTER 4 Outer 17 m Coral Transect Pole 4-5 Quadrat 4,LTER 4,32.55
2005,LTER 4 Outer 17 m Coral Transect Pole 4-5 Quadrat 5,LTER 4,3.25
2005,LTER 4 Outer 17 m Coral Transect Pole 4-5 Quadrat 6,LTER 4,17.9
2005,LTER 4 Outer 17 m Coral Transect Pole 4-5 Quadrat 7,LTER 4,8.266666666666666
2005,LTER 4 Outer 17 m Coral Transect Pole 4-5 Quadrat 8,LTER 4,17.466666666666665
2005,LTER 4 Outer 17 m Coral Transect Pole 5-6 Quadrat 1,LTER 4,18.25
2005,LTER 4 Outer 17 m Coral Transect Pole 5-6 Quadrat 2,LTER 4,24.45
2005,LTER 4 Outer 17 m Coral Transect Pole 5-6 Quadrat 3,LTER 4,5.35
2005,LTER 4 Outer 17 m Coral Transect Pole 5-6 Quadrat 4,LTER 4,36.95
2005,LTER 4 Outer 17 m Coral Transect Pole 5-6 Quadrat 5,LTER 4,10.5
2005,LTER 4 Outer 17 m Coral Transect Pole 5-6 Quadrat 6,LTER 4,10.525
2005,LTER 4 Outer 17 m Coral Transect Pole 5-6 Quadrat 7,LTER 4,18.599999999999998
2005,LTER 4 Outer 17 m Coral Transect Pole 5-6 Quadrat 8,LTER 4,12.433333333333332
2005,LTER 5 Fringing Reef Coral Transect Pole 1-2 Quadrat 1,LTER 5,95.8
2005,LTER 5 Fringing Reef Coral Transect Pole 1-2 Quadrat 2,LTER 5,63.6
2005,LTER 5 Fringing Reef Coral Transect Pole 1-2 Quadrat 3,LTER 5,12.7
2005,LTER 5 Fringing Reef Coral Transect Pole 1-2 Quadrat 4,LTER 5,4.8
2005,LTER 5 Fringing Reef Coral Transect Pole 1-2 Quadrat 5,LTER 5,16.0
2005,LTER 5 Fringing Reef Coral Transect Pole 1-2 Quadrat 6,LTER 5,46.6
2005,LTER 5 Fringing Reef Coral Transect Pole 1-2 Quadrat 7,LTER 5,85.4
2005,LTER 5 Fringing Reef Coral Transect Pole 2-3 Quadrat 1,LTER 5,38.6
2005,LTER 5 Fringing Reef Coral Transect Pole 2-3 Quadrat 2,LTER 5,1.3
2005,LTER 5 Fringing Reef Coral Transect Pole 2-3 Quadrat 5,LTER 5,31.1
2005,LTER 5 Fringing Reef Coral Transect Pole 2-3 Quadrat 6,LTER 5,10.2
2005,LTER 5 Fringing Reef Coral Transect Pole 2-3 Quadrat 7,LTER 5,1.8
2005,LTER 5 Fringing Reef Coral Transect Pole 3-4 Quadrat 1,LTER 5,73.2
2005,LTER 5 Fringing Reef Coral Transect Pole 3-4 Quadrat 2,LTER 5,98.1
2005,LTER 5 Fringing Reef Coral Transect Pole 3-4 Quadrat 3,LTER 5,70.2
2005,LTER 5 Fringing Reef Coral Transect Pole 3-4 Quadrat 4,LTER 5,16.0
2005,LTER 5 Fringing Reef Coral Transect Pole 3-4 Quadrat 5,LTER 5,9.3
2005,LTER 5 Fringing Reef Coral Transect Pole 3-4 Quadrat 6,LTER 5,80.0
2005,LTER 5 Fringing Reef Coral Transect Pole 3-4 Quadrat 7,LTER 5,98.7
2005,LTER 5 Fringing Reef Coral Transect Pole 4-5 Quadrat 1,LTER 5,38.4
2005,LTER 5 Fringing Reef Coral Transect Pole 4-5 Quadrat 2,LTER 5,98.2
2005,LTER 5 Fringing Reef Coral Transect Pole 4-5 Quadrat 3,LTER 5,83.2
2005,LTER 5 Fringing Reef Coral Transect Pole 4-5 Quadrat 4,LTER 5,26.8
2005,LTER 5 Fringing Reef Coral Transect Pole 4-5 Quadrat 5,LTER 5,33.5
2005,LTER 5 Fringing Reef Coral Transect Pole 4-5 Quadrat 6,LTER 5,50.6
2005,LTER 5 Fringing Reef Coral Transect Pole 4-5 Quadrat 7,LTER 5,18.6
2005,LTER 5 Fringing Reef Coral Transect Pole 4-5 Quadrat 8,LTER 5,62.9
2005,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 1,LTER 5,19.2
2005,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 2,LTER 5,51.5
2005,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 3,LTER 5,5.75
2005,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 4,LTER 5,2.5
2005,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 6,LTER 5,1.9
2005,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 7,LTER 5,2.4
2005,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 8,LTER 5,40.8
2005,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 5,15.075000000000001
2005,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 5,16.666666666666668
2005,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 5,15.15
2005,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 5,10.0
2005,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 5,10.8
2005,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 5,6.400000000000001
2005,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,LTER 5,2.375
2005,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,LTER 5,3.65
2005,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,LTER 5,19.1
2005,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,LTER 5,11.375
2005,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,LTER 5,13.75
2005,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,LTER 5,10.2
2005,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,LTER 5,7.966666666666666
2005,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,LTER 5,6.95
2005,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,LTER 5,19.033333333333335
2005,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,LTER 5,9.9
2005,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,LTER 5,10.674999999999999
2005,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,LTER 5,12.425
2005,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 5,6.35
2005,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 5,3.8
2005,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 5,6.066666666666667
2005,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 5,17.433333333333334
2005,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 7,LTER 5,13.566666666666668
2005,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 8,LTER 5,13.433333333333335
2005,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 5,9.666666666666666
2005,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 5,7.050000000000001
2005,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 5,4.65
2005,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 5,6.075000000000001
2005,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 5,9.133333333333333
2005,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 5,8.166666666666666
2005,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 5,3.6666666666666665
2005,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 5,3.7399999999999998
2005,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,LTER 5,15.833333333333334
2005,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,LTER 5,19.15
2005,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,LTER 5,11.933333333333332
2005,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,LTER 5,14.6
2005,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,LTER 5,5.85
2005,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,LTER 5,8.16
2005,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,LTER 5,6.133333333333333
2005,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,LTER 5,10.066666666666666
2005,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 1,LTER 5,5.3
2005,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 2,LTER 5,3.2
2005,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 3,LTER 5,5.066666666666666
2005,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 4,LTER 5,62.8
2005,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 5,LTER 5,100.0
2005,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 6,LTER 5,10.175
2005,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 7,LTER 5,7.1000000000000005
2005,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 2,LTER 5,8.05
2005,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 3,LTER 5,1.8
2005,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 4,LTER 5,8.125
2005,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 5,LTER 5,12.725
2005,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 6,LTER 5,18.599999999999998
2005,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 7,LTER 5,5.875
2005,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 8,LTER 5,13.799999999999999
2005,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 1,LTER 5,7.5
2005,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 2,LTER 5,3.9
2005,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 3,LTER 5,12.175
2005,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 4,LTER 5,14.25
2005,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 5,LTER 5,8.6
2005,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 6,LTER 5,24.700000000000003
2005,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 7,LTER 5,9.1
2005,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 8,LTER 5,13.266666666666667
2005,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 1,LTER 5,3.6
2005,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 2,LTER 5,3.8666666666666667
2005,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 3,LTER 5,13.033333333333333
2005,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 4,LTER 5,4.266666666666667
2005,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 5,LTER 5,7.066666666666666
2005,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 6,LTER 5,7.3
2005,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 7,LTER 5,6.099999999999999
2005,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 8,LTER 5,12.575
2005,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 1,LTER 5,3.65
2005,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 2,LTER 5,7.574999999999999
2005,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 3,LTER 5,9.375
2005,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 4,LTER 5,17.099999999999998
2005,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 5,LTER 5,8.966666666666667
2005,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 6,LTER 5,10.066666666666668
2005,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 7,LTER 5,6.25
2005,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 8,LTER 5,13.333333333333334
2005,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 1,LTER 6,6.0
2005,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 3,LTER 6,2.5
2005,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 4,LTER 6,5.75
2005,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 6,LTER 6,7.4
2005,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 7,LTER 6,4.2
2005,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 8,LTER 6,3.0
2005,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 2,LTER 6,2.4
2005,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 3,LTER 6,6.1
